internal_payment_id,merchant_order_id,occurred_at,gross_amount,currency,payment_status,payment_method,synthetic_customer_reference
SYNTH-INT-000790,SYNTH-ORDER-000790,2026-01-06T10:42:00Z,2271.13,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000790
SYNTH-INT-000791,SYNTH-ORDER-000791,2026-01-07T12:25:41Z,1173.0,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000791
SYNTH-INT-000792,SYNTH-ORDER-000792,2026-01-08T14:38:03Z,872.3,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000792
SYNTH-INT-000793,SYNTH-ORDER-000793,2026-01-09T16:22:52Z,744.72,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000793
SYNTH-INT-000794,SYNTH-ORDER-000794,2026-01-10T18:37:27Z,88.33,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000794
SYNTH-INT-000795,SYNTH-ORDER-000795,2026-01-11T21:36:04Z,2092.82,USD,REFUNDED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000795
SYNTH-INT-000796,SYNTH-ORDER-000796,2026-01-12T23:16:27Z,758.82,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000796
SYNTH-INT-000797,SYNTH-ORDER-000797,2026-01-13T01:32:06Z,308.99,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000797
SYNTH-INT-000798,SYNTH-ORDER-000798,2026-01-14T03:55:27Z,1562.03,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000798
SYNTH-INT-000799,SYNTH-ORDER-000799,2026-01-01T05:37:15Z,649.36,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000799
SYNTH-INT-000800,SYNTH-ORDER-000800,2026-01-02T08:23:20Z,239.12,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000800
SYNTH-INT-000801,SYNTH-ORDER-000801,2026-01-03T10:08:00Z,364.14,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000801
SYNTH-INT-000802,SYNTH-ORDER-000802,2026-01-04T12:49:16Z,756.77,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000802
SYNTH-INT-000803,SYNTH-ORDER-000803,2026-01-05T15:00:06Z,1726.11,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000803
SYNTH-INT-000804,SYNTH-ORDER-000804,2026-01-06T16:43:10Z,1160.32,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000804
SYNTH-INT-000805,SYNTH-ORDER-000805,2026-01-07T19:00:58Z,45.69,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000805
SYNTH-INT-000806,SYNTH-ORDER-000806,2026-01-08T21:50:02Z,171.61,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000806
SYNTH-INT-000807,SYNTH-ORDER-000807,2026-01-09T23:19:19Z,941.13,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000807
SYNTH-INT-000808,SYNTH-ORDER-000808,2026-01-10T01:55:33Z,357.63,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000808
SYNTH-INT-000809,SYNTH-ORDER-000809,2026-01-11T03:38:14Z,667.18,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000809
SYNTH-INT-000810,SYNTH-ORDER-000810,2026-01-12T06:06:23Z,2252.71,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000810
SYNTH-INT-000811,SYNTH-ORDER-000811,2026-01-13T08:45:14Z,1384.95,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000811
SYNTH-INT-000812,SYNTH-ORDER-000812,2026-01-14T10:13:29Z,1222.06,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000812
SYNTH-INT-000813,SYNTH-ORDER-000813,2026-01-01T13:19:26Z,451.64,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000813
SYNTH-INT-000814,SYNTH-ORDER-000814,2026-01-02T15:02:44Z,2354.9,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000814
SYNTH-INT-000815,SYNTH-ORDER-000815,2026-01-03T17:35:36Z,1816.49,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000815
SYNTH-INT-000816,SYNTH-ORDER-000816,2026-01-04T19:40:37Z,1882.71,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000816
SYNTH-INT-000817,SYNTH-ORDER-000817,2026-01-05T21:39:46Z,519.67,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000817
SYNTH-INT-000818,SYNTH-ORDER-000818,2026-01-06T00:09:16Z,1520.71,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000818
SYNTH-INT-000819,SYNTH-ORDER-000819,2026-01-07T01:47:00Z,440.96,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000819
SYNTH-INT-000820,SYNTH-ORDER-000820,2026-01-08T04:08:22Z,119.92,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000820
SYNTH-INT-000821,SYNTH-ORDER-000821,2026-01-09T06:01:32Z,1112.64,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000821
SYNTH-INT-000821,SYNTH-ORDER-000821,2026-01-09T06:01:32Z,1112.64,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000821
SYNTH-INT-000822,SYNTH-ORDER-000822,2026-01-10T08:46:51Z,736.05,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000822
SYNTH-INT-000823,SYNTH-ORDER-000823,2026-01-11T11:19:31Z,2262.61,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000823
SYNTH-INT-000824,SYNTH-ORDER-000824,2026-01-12T12:36:57Z,2482.88,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000824
SYNTH-INT-000825,SYNTH-ORDER-000825,2026-01-13T15:30:19Z,1609.55,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000825
SYNTH-INT-000826,SYNTH-ORDER-000826,2026-01-14T17:50:43Z,2213.24,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000826
SYNTH-INT-000827,SYNTH-ORDER-000827,2026-01-01T19:11:03Z,1446.01,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000827
SYNTH-INT-000828,SYNTH-ORDER-000828,2026-01-02T21:35:11Z,931.01,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000828
SYNTH-INT-000829,SYNTH-ORDER-000829,2026-01-03T23:45:23Z,629.83,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000829
SYNTH-INT-000830,SYNTH-ORDER-000830,2026-01-04T02:30:37Z,498.47,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000830
SYNTH-INT-000831,SYNTH-ORDER-000831,2026-01-05T04:57:23Z,1406.05,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000831
SYNTH-INT-000832,SYNTH-ORDER-000832,2026-01-06T06:18:25Z,2488.28,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000832
SYNTH-INT-000833,SYNTH-ORDER-000833,2026-01-07T09:05:35Z,1228.23,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000833
SYNTH-INT-000834,SYNTH-ORDER-000834,2026-01-08T11:22:55Z,513.73,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000834
SYNTH-INT-000835,SYNTH-ORDER-000835,2026-01-09T13:32:43Z,184.44,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000835
SYNTH-INT-000836,SYNTH-ORDER-000836,2026-01-10T15:05:33Z,1596.84,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000836
SYNTH-INT-000837,SYNTH-ORDER-000837,2026-01-11T17:36:28Z,2494.73,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000837
SYNTH-INT-000838,SYNTH-ORDER-000838,2026-01-12T20:11:07Z,1252.46,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000838
SYNTH-INT-000839,SYNTH-ORDER-000839,2026-01-13T21:34:48Z,247.5,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000839
SYNTH-INT-000840,SYNTH-ORDER-000840,2026-01-14T00:42:47Z,1900.31,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000840
SYNTH-INT-000841,SYNTH-ORDER-000841,2026-01-01T02:21:40Z,2189.75,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000841
SYNTH-INT-000842,SYNTH-ORDER-000842,2026-01-02T04:21:51Z,979.0,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000842
SYNTH-INT-000843,SYNTH-ORDER-000843,2026-01-03T06:58:00Z,2307.96,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000843
SYNTH-INT-000844,SYNTH-ORDER-000844,2026-01-04T08:55:21Z,2191.55,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000844
SYNTH-INT-000845,SYNTH-ORDER-000845,2026-01-05T11:14:36Z,698.88,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000845
SYNTH-INT-000846,SYNTH-ORDER-000846,2026-01-06T13:50:47Z,2457.91,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000846
SYNTH-INT-000847,SYNTH-ORDER-000847,2026-01-07T15:39:33Z,340.94,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000847
SYNTH-INT-000848,SYNTH-ORDER-000848,2026-01-08T18:09:56Z,360.82,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000848
SYNTH-INT-000849,SYNTH-ORDER-000849,2026-01-09T20:10:23Z,265.28,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000849
SYNTH-INT-000850,SYNTH-ORDER-000850,2026-01-10T22:37:56Z,42.48,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000850
SYNTH-INT-000851,SYNTH-ORDER-000851,2026-01-11T00:04:37Z,41.73,GBP,PARTIALLY_REFUNDED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000851
SYNTH-INT-000852,SYNTH-ORDER-000852,2026-01-12T02:21:07Z,63.11,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000852
SYNTH-INT-000853,SYNTH-ORDER-000853,2026-01-13T04:51:22Z,1748.28,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000853
SYNTH-INT-000854,SYNTH-ORDER-000854,2026-01-14T07:10:12Z,594.07,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000854
SYNTH-INT-000855,SYNTH-ORDER-000855,2026-01-01T08:55:28Z,2094.7,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000855
SYNTH-INT-000856,SYNTH-ORDER-000856,2026-01-02T11:15:05Z,798.51,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000856
SYNTH-INT-000857,SYNTH-ORDER-000857,2026-01-03T13:44:28Z,2321.09,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000857
SYNTH-INT-000858,SYNTH-ORDER-000858,2026-01-04T15:27:29Z,2148.77,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000858
SYNTH-INT-000859,SYNTH-ORDER-000859,2026-01-05T17:51:15Z,1021.65,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000859
SYNTH-INT-000860,SYNTH-ORDER-000860,2026-01-06T19:56:25Z,2088.59,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000860
SYNTH-INT-000861,SYNTH-ORDER-000861,2026-01-07T22:53:20Z,2103.84,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000861
SYNTH-INT-000862,SYNTH-ORDER-000862,2026-01-08T00:39:27Z,635.57,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000862
SYNTH-INT-000863,SYNTH-ORDER-000863,2026-01-09T02:25:34Z,421.29,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000863
SYNTH-INT-000864,SYNTH-ORDER-000864,2026-01-10T05:28:06Z,2129.65,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000864
SYNTH-INT-000865,SYNTH-ORDER-000865,2026-01-11T07:02:32Z,1845.84,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000865
SYNTH-INT-000866,SYNTH-ORDER-000866,2026-01-12T09:26:14Z,1148.5,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000866
SYNTH-INT-000867,SYNTH-ORDER-000867,2026-01-13T11:11:28Z,785.53,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000867
SYNTH-INT-000867,SYNTH-ORDER-000867,2026-01-13T11:11:28Z,785.53,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000867
SYNTH-INT-000868,SYNTH-ORDER-000868,2026-01-14T13:53:14Z,1896.81,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000868
SYNTH-INT-000869,SYNTH-ORDER-000869,2026-01-01T16:21:07Z,2480.9,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000869
SYNTH-INT-000870,SYNTH-ORDER-000870,2026-01-02T18:31:01Z,2369.58,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000870
SYNTH-INT-000871,SYNTH-ORDER-000871,2026-01-03T20:51:10Z,2348.33,GBP,PARTIALLY_REFUNDED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000871
SYNTH-INT-000872,SYNTH-ORDER-000872,2026-01-04T22:45:22Z,2330.98,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000872
SYNTH-INT-000873,SYNTH-ORDER-000873,2026-01-05T01:17:09Z,335.56,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000873
SYNTH-INT-000874,SYNTH-ORDER-000874,2026-01-06T03:20:34Z,1215.7,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000874
SYNTH-INT-000875,SYNTH-ORDER-000875,2026-01-07T05:32:08Z,1605.02,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000875
SYNTH-INT-000876,SYNTH-ORDER-000876,2026-01-08T07:06:14Z,557.58,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000876
SYNTH-INT-000877,SYNTH-ORDER-000877,2026-01-09T09:40:58Z,2168.86,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000877
SYNTH-INT-000878,SYNTH-ORDER-000878,2026-01-10T11:47:56Z,394.83,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000878
SYNTH-INT-000879,SYNTH-ORDER-000879,2026-01-11T14:08:30Z,85.57,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000879
SYNTH-INT-000880,SYNTH-ORDER-000880,2026-01-12T15:57:03Z,113.44,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000880
SYNTH-INT-000881,SYNTH-ORDER-000881,2026-01-13T18:27:38Z,1001.11,GBP,PARTIALLY_REFUNDED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000881
SYNTH-INT-000882,SYNTH-ORDER-000882,2026-01-14T20:50:11Z,2223.6,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000882
SYNTH-INT-000883,SYNTH-ORDER-000883,2026-01-01T23:01:43Z,1823.75,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000883
SYNTH-INT-000884,SYNTH-ORDER-000884,2026-01-02T01:15:48Z,735.46,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000884
SYNTH-INT-000885,SYNTH-ORDER-000885,2026-01-03T03:35:48Z,2045.81,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000885
SYNTH-INT-000886,SYNTH-ORDER-000886,2026-01-04T05:21:44Z,1843.92,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000886
SYNTH-INT-000887,SYNTH-ORDER-000887,2026-01-05T07:14:57Z,1964.34,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000887
SYNTH-INT-000888,SYNTH-ORDER-000888,2026-01-06T09:42:00Z,993.25,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000888
SYNTH-INT-000889,SYNTH-ORDER-000889,2026-01-07T12:20:14Z,974.31,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000889
SYNTH-INT-000890,SYNTH-ORDER-000890,2026-01-08T14:10:11Z,511.71,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000890
SYNTH-INT-000891,SYNTH-ORDER-000891,2026-01-09T16:06:34Z,1864.24,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000891
SYNTH-INT-000892,SYNTH-ORDER-000892,2026-01-10T18:39:43Z,1935.98,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000892
SYNTH-INT-000893,SYNTH-ORDER-000893,2026-01-11T21:19:16Z,1808.05,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000893
SYNTH-INT-000894,SYNTH-ORDER-000894,2026-01-12T23:21:26Z,2447.95,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000894
SYNTH-INT-000895,SYNTH-ORDER-000895,2026-01-13T01:22:41Z,646.74,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000895
SYNTH-INT-000896,SYNTH-ORDER-000896,2026-01-14T03:28:42Z,1530.95,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000896
SYNTH-INT-000896,SYNTH-ORDER-000896,2026-01-14T03:28:42Z,1530.95,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000896
SYNTH-INT-000897,SYNTH-ORDER-000897,2026-01-01T06:00:36Z,373.69,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000897
SYNTH-INT-000898,SYNTH-ORDER-000898,2026-01-02T07:21:05Z,2370.52,USD,REFUNDED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000898
SYNTH-INT-000899,SYNTH-ORDER-000899,2026-01-03T10:31:28Z,1460.54,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000899
SYNTH-INT-000900,SYNTH-ORDER-000900,2026-01-04T12:07:23Z,1267.34,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000900
SYNTH-INT-000901,SYNTH-ORDER-000901,2026-01-05T13:58:55Z,2112.72,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000901
SYNTH-INT-000902,SYNTH-ORDER-000902,2026-01-06T16:24:13Z,699.68,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000902
SYNTH-INT-000903,SYNTH-ORDER-000903,2026-01-07T18:53:49Z,1213.06,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000903
SYNTH-INT-000904,SYNTH-ORDER-000904,2026-01-08T20:38:36Z,1255.8,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000904
SYNTH-INT-000905,SYNTH-ORDER-000905,2026-01-09T22:46:42Z,1351.66,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000905
SYNTH-INT-000906,SYNTH-ORDER-000906,2026-01-10T01:15:59Z,1863.47,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000906
SYNTH-INT-000907,SYNTH-ORDER-000907,2026-01-11T03:58:47Z,998.64,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000907
SYNTH-INT-000908,SYNTH-ORDER-000908,2026-01-12T06:15:54Z,2177.55,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000908
SYNTH-INT-000909,SYNTH-ORDER-000909,2026-01-13T08:23:48Z,1129.57,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000909
SYNTH-INT-000910,SYNTH-ORDER-000910,2026-01-14T10:19:53Z,862.82,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000910
SYNTH-INT-000911,SYNTH-ORDER-000911,2026-01-01T12:32:44Z,796.22,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000911
SYNTH-INT-000912,SYNTH-ORDER-000912,2026-01-02T14:15:41Z,664.89,USD,PARTIALLY_REFUNDED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000912
SYNTH-INT-000913,SYNTH-ORDER-000913,2026-01-03T16:59:06Z,2126.34,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000913
SYNTH-INT-000914,SYNTH-ORDER-000914,2026-01-04T19:03:29Z,192.78,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000914
SYNTH-INT-000915,SYNTH-ORDER-000915,2026-01-05T20:54:11Z,1999.24,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000915
SYNTH-INT-000916,SYNTH-ORDER-000916,2026-01-06T23:14:14Z,720.22,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000916
SYNTH-INT-000917,SYNTH-ORDER-000917,2026-01-07T02:08:06Z,1380.99,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000917
SYNTH-INT-000918,SYNTH-ORDER-000918,2026-01-08T03:38:59Z,1523.19,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000918
SYNTH-INT-000919,SYNTH-ORDER-000919,2026-01-09T06:15:35Z,2028.85,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000919
SYNTH-INT-000920,SYNTH-ORDER-000920,2026-01-10T08:30:56Z,1344.26,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000920
SYNTH-INT-000921,SYNTH-ORDER-000921,2026-01-11T10:38:29Z,1562.2,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000921
SYNTH-INT-000922,SYNTH-ORDER-000922,2026-01-12T12:47:21Z,1660.32,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000922
SYNTH-INT-000923,SYNTH-ORDER-000923,2026-01-13T14:59:44Z,2303.59,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000923
SYNTH-INT-000924,SYNTH-ORDER-000924,2026-01-14T17:08:18Z,692.78,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000924
SYNTH-INT-000925,SYNTH-ORDER-000925,2026-01-01T18:49:58Z,1412.34,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000925
SYNTH-INT-000926,SYNTH-ORDER-000926,2026-01-02T21:29:34Z,1743.14,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000926
SYNTH-INT-000927,SYNTH-ORDER-000927,2026-01-03T23:44:42Z,898.59,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000927
SYNTH-INT-000928,SYNTH-ORDER-000928,2026-01-04T01:49:35Z,1025.76,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000928
SYNTH-INT-000929,SYNTH-ORDER-000929,2026-01-05T04:01:48Z,701.47,USD,REFUNDED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000929
SYNTH-INT-000930,SYNTH-ORDER-000930,2026-01-06T06:34:06Z,1223.0,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000930
SYNTH-INT-000931,SYNTH-ORDER-000931,2026-01-07T08:31:40Z,673.63,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000931
SYNTH-INT-000932,SYNTH-ORDER-000932,2026-01-08T10:53:43Z,1154.96,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000932
SYNTH-INT-000933,SYNTH-ORDER-000933,2026-01-09T13:05:50Z,221.56,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000933
SYNTH-INT-000934,SYNTH-ORDER-000934,2026-01-10T15:17:02Z,311.74,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000934
SYNTH-INT-000935,SYNTH-ORDER-000935,2026-01-11T17:32:20Z,329.74,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000935
SYNTH-INT-000936,SYNTH-ORDER-000936,2026-01-12T19:31:16Z,769.31,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000936
SYNTH-INT-000937,SYNTH-ORDER-000937,2026-01-13T21:33:59Z,1694.21,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000937
SYNTH-INT-000938,SYNTH-ORDER-000938,2026-01-14T23:51:45Z,1881.46,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000938
SYNTH-INT-000939,SYNTH-ORDER-000939,2026-01-01T02:17:44Z,1049.93,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000939
SYNTH-INT-000940,SYNTH-ORDER-000940,2026-01-02T04:27:19Z,1592.93,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000940
SYNTH-INT-000941,SYNTH-ORDER-000941,2026-01-03T06:30:56Z,411.28,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000941
SYNTH-INT-000942,SYNTH-ORDER-000942,2026-01-04T08:32:03Z,2486.57,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000942
SYNTH-INT-000943,SYNTH-ORDER-000943,2026-01-05T10:41:57Z,716.63,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000943
SYNTH-INT-000944,SYNTH-ORDER-000944,2026-01-06T12:46:47Z,1844.5,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000944
SYNTH-INT-000945,SYNTH-ORDER-000945,2026-01-07T14:56:34Z,148.65,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000945
