processor_transaction_id,merchant_order_id,processor_event_type,processor_event_time,gross_amount,fee_amount,net_amount,currency,settlement_batch_id,processor_status
SYNTH-PROC-000691,SYNTH-ORDER-000691,CAPTURE,2026-01-05T08:31:49Z,645.59,19.02,626.57,GBP,SYNTH-BATCH-GBP-2026-01-07-0001,SETTLED
SYNTH-PROC-000692,SYNTH-ORDER-000692,CAPTURE,2026-01-06T10:46:04Z,645.11,19.01,626.1,USD,SYNTH-BATCH-USD-2026-01-08-0001,SETTLED
SYNTH-PROC-000693,SYNTH-ORDER-000693,CAPTURE,2026-01-07T13:10:56Z,885.44,25.98,859.46,USD,SYNTH-BATCH-USD-2026-01-09-0001,SETTLED
SYNTH-PROC-000694,SYNTH-ORDER-000694,CAPTURE,2026-01-08T15:44:37Z,1112.48,32.56,1079.92,USD,SYNTH-BATCH-USD-2026-01-10-0001,SETTLED
SYNTH-PROC-000695,SYNTH-ORDER-000695,CAPTURE,2026-01-09T17:44:30Z,1255.19,36.7,1218.49,USD,SYNTH-BATCH-USD-2026-01-11-0001,SETTLED
SYNTH-PROC-000696,SYNTH-ORDER-000696,CAPTURE,2026-01-10T19:53:16Z,1049.61,30.74,1018.87,USD,SYNTH-BATCH-USD-2026-01-12-0001,SETTLED
SYNTH-PROC-000697,SYNTH-ORDER-000697,CAPTURE,2026-01-11T21:32:19Z,1013.91,29.7,984.21,USD,SYNTH-BATCH-USD-2026-01-13-0001,SETTLED
SYNTH-PROC-000698,SYNTH-ORDER-000698,CAPTURE,2026-01-12T00:30:04Z,2418.23,70.43,2347.8,USD,SYNTH-BATCH-USD-2026-01-14-0001,SETTLED
SYNTH-PROC-000699,SYNTH-ORDER-000699,CAPTURE,2026-01-13T02:18:07Z,865.91,25.41,840.5,USD,SYNTH-BATCH-USD-2026-01-15-0001,SETTLED
SYNTH-PROC-000700,SYNTH-ORDER-000700,CAPTURE,2026-01-14T04:03:08Z,925.49,27.14,898.35,EUR,SYNTH-BATCH-EUR-2026-01-16-0001,SETTLED
SYNTH-PROC-000701,SYNTH-ORDER-000701,CAPTURE,2026-01-01T06:27:01Z,760.58,22.36,738.22,GBP,SYNTH-BATCH-GBP-2026-01-03-0002,SETTLED
SYNTH-PROC-000702,SYNTH-ORDER-000702,CAPTURE,2026-01-02T08:32:10Z,2117.76,61.72,2056.04,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000702-REFUND,SYNTH-ORDER-000702,REFUND,2026-01-03T08:22:10Z,-1058.88,0.0,-1058.88,USD,SYNTH-BATCH-REFUND-000702,SETTLED
SYNTH-PROC-000703,SYNTH-ORDER-000703,CAPTURE,2026-01-03T10:53:14Z,2115.19,61.64,2053.55,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000704,SYNTH-ORDER-000704,CAPTURE,2026-01-04T13:28:23Z,1313.01,38.38,1274.63,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000705,SYNTH-ORDER-000705,CAPTURE,2026-01-05T15:30:47Z,2243.47,65.36,2178.11,EUR,SYNTH-BATCH-CURRENCY-000705,SETTLED
SYNTH-PROC-000706,SYNTH-ORDER-000706,CAPTURE,2026-01-06T18:07:12Z,1137.75,33.29,1104.46,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000707,SYNTH-ORDER-000707,CAPTURE,2026-01-07T19:48:02Z,1027.43,30.1,997.33,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000708,SYNTH-ORDER-000708,CAPTURE,2026-01-08T22:04:39Z,2099.73,61.19,2038.54,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000709,SYNTH-ORDER-000709,CAPTURE,2026-01-09T00:45:12Z,330.75,9.89,320.86,USD,SYNTH-BATCH-LATE-000709,SETTLED
SYNTH-PROC-000710,SYNTH-ORDER-000710,CAPTURE,2026-01-10T02:01:15Z,1380.06,40.32,1339.74,EUR,SYNTH-BATCH-EUR-2026-01-12-0002,SETTLED
SYNTH-PROC-000711,SYNTH-ORDER-000711,CAPTURE,2026-01-11T05:05:23Z,90.09,2.91,87.18,GBP,SYNTH-BATCH-GBP-2026-01-13-0002,SETTLED
SYNTH-PROC-000712,SYNTH-ORDER-000712,CAPTURE,2026-01-12T06:29:37Z,1446.39,42.25,1404.14,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000713,SYNTH-ORDER-000713,CAPTURE,2026-01-13T08:59:54Z,1226.19,35.86,1190.33,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000714,SYNTH-ORDER-000714,CAPTURE,2026-01-14T11:06:10Z,1190.67,34.83,1155.84,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000715,SYNTH-ORDER-000715,CAPTURE,2026-01-01T13:48:51Z,1897.98,55.34,1842.64,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000716,SYNTH-ORDER-000716,CAPTURE,2026-01-02T15:12:58Z,1386.77,40.52,1346.25,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000717,SYNTH-ORDER-000717,CAPTURE,2026-01-03T18:05:09Z,1070.52,31.35,1039.17,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000718,SYNTH-ORDER-000718,CAPTURE,2026-01-04T20:24:34Z,2367.43,68.96,2298.47,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000719,SYNTH-ORDER-000719,CAPTURE,2026-01-05T22:35:38Z,330.37,9.88,320.49,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000720,SYNTH-ORDER-000720,CAPTURE,2026-01-06T00:40:20Z,2422.17,70.54,2351.63,EUR,SYNTH-BATCH-EUR-2026-01-08-0002,SETTLED
SYNTH-PROC-000721,SYNTH-ORDER-000721,CAPTURE,2026-01-07T02:24:09Z,426.47,12.67,413.8,GBP,SYNTH-BATCH-GBP-2026-01-09-0002,SETTLED
SYNTH-PROC-000721,SYNTH-ORDER-000721,CAPTURE,2026-01-07T02:24:09Z,426.47,12.67,413.8,GBP,SYNTH-BATCH-GBP-2026-01-09-0002,SETTLED
SYNTH-PROC-000722,SYNTH-ORDER-000722,CAPTURE,2026-01-08T04:41:11Z,1675.32,48.88,1626.44,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000723,SYNTH-ORDER-000723,CAPTURE,2026-01-09T07:19:55Z,1727.71,50.4,1677.31,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000724,SYNTH-ORDER-000724,CAPTURE,2026-01-10T09:25:36Z,1419.42,41.46,1377.96,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000725,SYNTH-ORDER-000725,CAPTURE,2026-01-11T11:05:24Z,831.32,24.41,806.91,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000726,SYNTH-ORDER-000726,CAPTURE,2026-01-12T13:51:10Z,1585.31,46.27,1539.04,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000727,SYNTH-ORDER-000727,CAPTURE,2026-01-13T15:37:32Z,2236.93,65.17,2171.76,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000728,SYNTH-ORDER-000728,CAPTURE,2026-01-14T18:15:04Z,372.63,11.11,361.52,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000729,SYNTH-ORDER-000729,CAPTURE,2026-01-01T20:16:12Z,2263.95,65.95,2198.0,USD,SYNTH-BATCH-LATE-000729,SETTLED
SYNTH-PROC-000730,SYNTH-ORDER-000730,CAPTURE,2026-01-02T22:01:35Z,950.01,27.85,922.16,EUR,SYNTH-BATCH-EUR-2026-01-04-0002,SETTLED
SYNTH-PROC-000731,SYNTH-ORDER-000731,CAPTURE,2026-01-03T00:17:54Z,831.77,24.42,807.35,GBP,SYNTH-BATCH-GBP-2026-01-05-0002,SETTLED
SYNTH-PROC-000732,SYNTH-ORDER-000732,CAPTURE,2026-01-04T02:52:14Z,1085.80,31.79,1054.01,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000733,SYNTH-ORDER-000733,CAPTURE,2026-01-05T04:51:02Z,767.13,22.55,744.58,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000734,SYNTH-ORDER-000734,CAPTURE,2026-01-06T07:01:35Z,1903.02,55.49,1847.53,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000735,SYNTH-ORDER-000735,CAPTURE,2026-01-07T09:20:14Z,1894.97,55.25,1839.72,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000736,SYNTH-ORDER-000736,CAPTURE,2026-01-08T11:16:42Z,2118.54,61.74,2056.8,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000737,SYNTH-ORDER-000737,CAPTURE,2026-01-09T14:10:59Z,934.22,27.39,906.83,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000738,SYNTH-ORDER-000738,CAPTURE,2026-01-10T15:41:15Z,621.07,18.31,602.76,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000739,SYNTH-ORDER-000739,CAPTURE,2026-01-11T18:31:13Z,1733.00,50.56,1682.44,USD,SYNTH-BATCH-LATE-000739,SETTLED
SYNTH-PROC-000740,SYNTH-ORDER-000740,CAPTURE,2026-01-12T20:51:58Z,455.60,13.51,442.09,EUR,SYNTH-BATCH-EUR-2026-01-14-0002,SETTLED
SYNTH-PROC-000741,SYNTH-ORDER-000741,CAPTURE,2026-01-13T22:25:48Z,1922.81,56.06,1866.75,GBP,SYNTH-BATCH-AMOUNT-BREAK-000741,SETTLED
SYNTH-PROC-000742,SYNTH-ORDER-000742,CAPTURE,2026-01-14T00:42:46Z,2144.38,62.49,2081.89,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000743,SYNTH-ORDER-000743,CAPTURE,2026-01-01T02:48:51Z,242.59,7.34,235.25,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000744,SYNTH-ORDER-000744,CAPTURE,2026-01-02T05:29:40Z,1040.11,30.46,1009.65,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000745,SYNTH-ORDER-000745,CAPTURE,2026-01-03T07:02:33Z,815.25,23.94,791.31,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000746,SYNTH-ORDER-000746,CAPTURE,2026-01-04T09:45:02Z,764.09,22.46,741.63,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000746-REFUND,SYNTH-ORDER-000746,REFUND,2026-01-05T09:35:02Z,-764.09,0.0,-764.09,USD,SYNTH-BATCH-REFUND-000746,SETTLED
SYNTH-PROC-000747,SYNTH-ORDER-000747,CAPTURE,2026-01-05T12:06:37Z,994.40,29.14,965.26,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000748,SYNTH-ORDER-000748,CAPTURE,2026-01-06T13:41:56Z,1499.32,43.78,1455.54,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000749,SYNTH-ORDER-000749,CAPTURE,2026-01-07T16:28:29Z,760.04,22.34,737.7,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000750,SYNTH-ORDER-000750,CAPTURE,2026-01-08T18:28:43Z,153.87,4.76,149.11,EUR,SYNTH-BATCH-EUR-2026-01-10-0002,SETTLED
SYNTH-PROC-000751,SYNTH-ORDER-000751,CAPTURE,2026-01-09T20:26:13Z,1070.48,31.34,1039.14,GBP,SYNTH-BATCH-GBP-2026-01-11-0002,SETTLED
SYNTH-PROC-000751-REFUND,SYNTH-ORDER-000751,REFUND,2026-01-10T20:16:13Z,-1070.48,0.0,-1070.48,GBP,SYNTH-BATCH-REFUND-000751,SETTLED
SYNTH-PROC-000752,SYNTH-ORDER-000752,CAPTURE,2026-01-10T22:59:31Z,693.13,20.4,672.73,USD,SYNTH-BATCH-LATE-000752,SETTLED
SYNTH-PROC-000753,SYNTH-ORDER-000753,CAPTURE,2026-01-11T01:12:24Z,83.36,2.72,80.64,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000754,SYNTH-ORDER-000754,CAPTURE,2026-01-12T03:01:26Z,1081.39,31.66,1049.73,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000755,SYNTH-ORDER-000755,CAPTURE,2026-01-13T05:36:03Z,1712.52,49.96,1662.56,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000756,SYNTH-ORDER-000756,CAPTURE,2026-01-14T07:15:46Z,1273.19,37.22,1235.97,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000757,SYNTH-ORDER-000757,CAPTURE,2026-01-01T09:53:01Z,311.19,9.32,301.87,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000758,SYNTH-ORDER-000758,CAPTURE,2026-01-02T11:34:47Z,993.75,29.12,964.63,USD,SYNTH-BATCH-LATE-000758,SETTLED
SYNTH-PROC-000759,SYNTH-ORDER-000759,CAPTURE,2026-01-03T14:18:53Z,1958.41,57.09,1901.32,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000760,SYNTH-ORDER-000760,CAPTURE,2026-01-04T16:16:07Z,82.57,2.69,79.88,EUR,SYNTH-BATCH-EUR-2026-01-06-0002,SETTLED
SYNTH-PROC-000761,SYNTH-ORDER-000761,CAPTURE,2026-01-05T18:22:37Z,2322.26,67.65,2254.61,GBP,SYNTH-BATCH-GBP-2026-01-07-0002,SETTLED
SYNTH-PROC-000762,SYNTH-ORDER-000762,CAPTURE,2026-01-06T20:57:20Z,1351.59,39.5,1312.09,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000763,SYNTH-ORDER-000763,CAPTURE,2026-01-07T23:15:17Z,51.36,1.79,49.57,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000764,SYNTH-ORDER-000764,CAPTURE,2026-01-08T01:34:32Z,1484.46,43.35,1441.11,USD,SYNTH-BATCH-LATE-000764,SETTLED
SYNTH-PROC-000765,SYNTH-ORDER-000765,CAPTURE,2026-01-09T03:13:53Z,1933.98,56.39,1877.59,EUR,SYNTH-BATCH-CURRENCY-000765,SETTLED
SYNTH-PROC-000766,SYNTH-ORDER-000766,CAPTURE,2026-01-10T06:07:58Z,1989.90,58.01,1931.89,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000767,SYNTH-ORDER-000767,CAPTURE,2026-01-11T07:53:34Z,191.22,5.85,185.37,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000768,SYNTH-ORDER-000768,CAPTURE,2026-01-12T10:30:09Z,1271.51,37.17,1234.34,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000769,SYNTH-ORDER-000769,CAPTURE,2026-01-13T12:31:05Z,2242.71,65.34,2177.37,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000770,SYNTH-ORDER-000770,CAPTURE,2026-01-14T14:30:20Z,1258.02,36.78,1221.24,EUR,SYNTH-BATCH-EUR-2026-01-16-0002,SETTLED
SYNTH-PROC-000771,SYNTH-ORDER-000771,CAPTURE,2026-01-01T16:20:03Z,2393.19,69.7,2323.49,GBP,SYNTH-BATCH-GBP-2026-01-03-0002,SETTLED
SYNTH-PROC-000772,SYNTH-ORDER-000772,CAPTURE,2026-01-02T18:32:32Z,198.13,6.05,192.08,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000773,SYNTH-ORDER-000773,CAPTURE,2026-01-03T21:20:41Z,838.92,24.63,814.29,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000774,SYNTH-ORDER-000774,CAPTURE,2026-01-04T23:17:50Z,226.38,6.87,219.51,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000775,SYNTH-ORDER-000775,CAPTURE,2026-01-05T01:38:30Z,1912.86,55.77,1857.09,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000776,SYNTH-ORDER-000776,CAPTURE,2026-01-06T03:41:28Z,953.64,27.96,925.68,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000777,SYNTH-ORDER-000777,CAPTURE,2026-01-07T06:08:45Z,1436.31,41.95,1394.36,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000778,SYNTH-ORDER-000778,CAPTURE,2026-01-08T08:00:28Z,83.03,2.71,80.32,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000779,SYNTH-ORDER-000779,CAPTURE,2026-01-09T10:29:24Z,1865.80,54.41,1811.39,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000780,SYNTH-ORDER-000780,CAPTURE,2026-01-10T11:57:26Z,980.17,28.72,951.45,EUR,SYNTH-BATCH-EUR-2026-01-12-0002,SETTLED
SYNTH-PROC-000781,SYNTH-ORDER-000781,CAPTURE,2026-01-11T14:39:36Z,914.15,26.81,887.34,GBP,SYNTH-BATCH-GBP-2026-01-13-0002,SETTLED
SYNTH-PROC-000782,SYNTH-ORDER-000782,CAPTURE,2026-01-12T17:04:25Z,1652.33,48.22,1604.11,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000783,SYNTH-ORDER-000783,CAPTURE,2026-01-13T19:30:07Z,1722.14,50.24,1671.9,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000784,SYNTH-ORDER-000784,CAPTURE,2026-01-14T21:12:06Z,907.35,26.61,880.74,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000785,SYNTH-ORDER-000785,CAPTURE,2026-01-01T23:14:01Z,130.83,4.09,126.74,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000786,SYNTH-ORDER-000786,CAPTURE,2026-01-02T01:44:22Z,2061.00,60.07,2000.93,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000787,SYNTH-ORDER-000787,CAPTURE,2026-01-03T03:24:26Z,1029.48,30.15,999.33,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000788,SYNTH-ORDER-000788,CAPTURE,2026-01-04T05:46:26Z,1113.27,32.58,1080.69,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000789,SYNTH-ORDER-000789,CAPTURE,2026-01-05T08:07:20Z,150.96,4.68,146.28,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000790,SYNTH-ORDER-000790,CAPTURE,2026-01-06T10:52:00Z,2271.13,66.16,2204.97,EUR,SYNTH-BATCH-EUR-2026-01-08-0002,SETTLED
SYNTH-PROC-000791,SYNTH-ORDER-000791,CAPTURE,2026-01-07T12:35:41Z,1173.00,34.32,1138.68,GBP,SYNTH-BATCH-GBP-2026-01-09-0002,SETTLED
SYNTH-PROC-000792,SYNTH-ORDER-000792,CAPTURE,2026-01-08T14:48:03Z,872.30,25.6,846.7,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000793,SYNTH-ORDER-000793,CAPTURE,2026-01-09T16:32:52Z,744.72,21.9,722.82,USD,SYNTH-BATCH-BANK-CURRENCY-000793,SETTLED
SYNTH-PROC-000794,SYNTH-ORDER-000794,CAPTURE,2026-01-10T18:47:27Z,88.33,2.86,85.47,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000795,SYNTH-ORDER-000795,CAPTURE,2026-01-11T21:46:04Z,2092.82,60.99,2031.83,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000795-REFUND,SYNTH-ORDER-000795,REFUND,2026-01-12T21:36:04Z,-2092.82,0.0,-2092.82,USD,SYNTH-BATCH-REFUND-000795,SETTLED
SYNTH-PROC-000796,SYNTH-ORDER-000796,CAPTURE,2026-01-12T23:26:27Z,758.82,22.31,736.51,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000797,SYNTH-ORDER-000797,CAPTURE,2026-01-13T01:42:06Z,308.99,9.26,299.73,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000799,SYNTH-ORDER-000799,CAPTURE,2026-01-01T05:47:15Z,649.36,19.13,630.23,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000800,SYNTH-ORDER-000800,CAPTURE,2026-01-02T08:33:20Z,239.12,7.23,231.89,EUR,SYNTH-BATCH-EUR-2026-01-04-0002,SETTLED
SYNTH-PROC-000800-ALTERNATE,SYNTH-ORDER-000800,CAPTURE,2026-01-02T08:34:20Z,239.12,7.23,231.89,EUR,SYNTH-BATCH-EUR-2026-01-04-0002,SETTLED
SYNTH-PROC-000801,SYNTH-ORDER-000801,CAPTURE,2026-01-03T10:18:00Z,364.14,10.86,353.28,GBP,SYNTH-BATCH-GBP-2026-01-05-0002,SETTLED
SYNTH-PROC-000802,SYNTH-ORDER-000802,CAPTURE,2026-01-04T12:59:16Z,756.77,22.25,734.52,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000803,SYNTH-ORDER-000803,CAPTURE,2026-01-05T15:10:06Z,1726.11,50.36,1675.75,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000804,SYNTH-ORDER-000804,CAPTURE,2026-01-06T16:53:10Z,1160.32,33.95,1126.37,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000805,SYNTH-ORDER-000805,CAPTURE,2026-01-07T19:10:58Z,45.69,1.63,44.06,USD,SYNTH-BATCH-LATE-000805,SETTLED
SYNTH-PROC-000806,SYNTH-ORDER-000806,CAPTURE,2026-01-08T22:00:02Z,171.61,5.28,166.33,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000807,SYNTH-ORDER-000807,CAPTURE,2026-01-09T23:29:19Z,941.13,27.59,913.54,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000807-ALTERNATE,SYNTH-ORDER-000807,CAPTURE,2026-01-09T23:30:19Z,941.13,27.59,913.54,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000808,SYNTH-ORDER-000808,CAPTURE,2026-01-10T02:05:33Z,357.63,10.67,346.96,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000809,SYNTH-ORDER-000809,CAPTURE,2026-01-11T03:48:14Z,667.18,19.65,647.53,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000810,SYNTH-ORDER-000810,CAPTURE,2026-01-12T06:16:23Z,2252.71,65.63,2187.08,EUR,SYNTH-BATCH-EUR-2026-01-14-0002,SETTLED
SYNTH-PROC-000811,SYNTH-ORDER-000811,CAPTURE,2026-01-13T08:55:14Z,1384.95,40.46,1344.49,GBP,SYNTH-BATCH-LATE-000811,SETTLED
SYNTH-PROC-000812,SYNTH-ORDER-000812,CAPTURE,2026-01-14T10:23:29Z,1222.06,35.74,1186.32,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000813,SYNTH-ORDER-000813,CAPTURE,2026-01-01T13:29:26Z,451.64,13.4,438.24,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000814,SYNTH-ORDER-000814,CAPTURE,2026-01-02T15:12:44Z,2354.90,68.59,2286.31,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000815,SYNTH-ORDER-000815,CAPTURE,2026-01-03T17:45:36Z,1816.49,52.98,1763.51,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000816,SYNTH-ORDER-000816,CAPTURE,2026-01-04T19:50:37Z,1883.82,54.93,1828.89,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000817,SYNTH-ORDER-000817,CAPTURE,2026-01-05T21:49:46Z,519.67,15.37,504.3,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000818,SYNTH-ORDER-000818,CAPTURE,2026-01-06T00:19:16Z,1520.71,44.4,1476.31,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000819,SYNTH-ORDER-000819,CAPTURE,2026-01-07T01:57:00Z,440.96,13.09,427.87,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000820,SYNTH-ORDER-000820,CAPTURE,2026-01-08T04:18:22Z,119.92,3.78,116.14,EUR,SYNTH-BATCH-EUR-2026-01-10-0002,SETTLED
SYNTH-PROC-000821,SYNTH-ORDER-000821,CAPTURE,2026-01-09T06:11:32Z,1112.64,32.57,1080.07,GBP,SYNTH-BATCH-GBP-2026-01-11-0002,SETTLED
SYNTH-PROC-000822,SYNTH-ORDER-000822,CAPTURE,2026-01-10T08:56:51Z,736.05,21.65,714.4,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000823,SYNTH-ORDER-000823,CAPTURE,2026-01-11T11:29:31Z,2262.61,65.92,2196.69,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000824,SYNTH-ORDER-000824,CAPTURE,2026-01-12T12:46:57Z,2482.88,72.3,2410.58,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000825,SYNTH-ORDER-000825,CAPTURE,2026-01-13T15:40:19Z,1609.55,46.98,1562.57,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000826,SYNTH-ORDER-000826,CAPTURE,2026-01-14T18:00:43Z,2213.24,64.48,2148.76,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000826-ALTERNATE,SYNTH-ORDER-000826,CAPTURE,2026-01-14T18:01:43Z,2213.24,64.48,2148.76,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000827,SYNTH-ORDER-000827,CAPTURE,2026-01-01T19:21:03Z,1446.01,42.23,1403.78,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000828,SYNTH-ORDER-000828,CAPTURE,2026-01-02T21:45:11Z,931.01,27.3,903.71,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000829,SYNTH-ORDER-000829,CAPTURE,2026-01-03T23:55:23Z,629.83,18.57,611.26,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
